x,y,cls,conf
13824,39936,0,0.17745423
14336,39936,0,0.2052962
14848,39936,0,0.18661332
15360,39936,0,0.15469497
15872,39936,0,0.2657852
16384,39936,0,0.23431903
16896,39936,0,0.39280257
17408,39936,0,0.18572558
17920,39936,0,0.20228556
18432,39936,0,0.11299101
18944,39936,0,0.13580413
19456,39936,0,0.31737337
19968,39936,0,0.23331308
20480,39936,0,0.2796809
20992,39936,0,0.25335267
21504,39936,0,0.30751395
22016,39936,0,0.29838914
22528,39936,0,0.24377744
23040,39936,0,0.2524762
23552,39936,0,0.3866187
24064,39936,0,0.15165493
24576,39936,0,0.26759952
25088,39936,0,0.2616138
25600,39936,0,0.3114792
26112,39936,0,0.32346022
26624,39936,0,0.18735561
27136,39936,0,0.24635199
27648,39936,0,0.3294996
28160,39936,0,0.42274293
28672,39936,0,0.3908245
29184,39936,0,0.29938677
29696,39936,0,0.3561667
30208,39936,0,0.44259134
30720,39936,0,0.40341997
31232,39936,0,0.2537223
31744,39936,0,0.32199278
32256,39936,1,0.50651515
32768,39936,0,0.4149952
33280,39936,0,0.44937754
33792,39936,0,0.44409758
34304,39936,0,0.4463137
34816,39936,0,0.41506186
35328,39936,1,0.59066117
35840,39936,1,0.59502196
36352,39936,1,0.6327581
36864,39936,1,0.6454273
37376,39936,1,0.5612148
37888,39936,1,0.5860787
38400,39936,1,0.6893056
38912,39936,1,0.6771539
39424,39936,1,0.6449522
39936,39936,0,0.48191857
40448,39936,1,0.5062024
40960,39936,0,0.44912836
41472,39936,0,0.46874124
41984,39936,1,0.53340507
42496,39936,1,0.5410906
43008,39936,1,0.5798577
43520,39936,1,0.6451199
44032,39936,1,0.66901547
44544,39936,1,0.70750576
45056,39936,1,0.654812
45568,39936,0,0.43428135
46080,39936,0,0.39635655
46592,39936,0,0.4557133
47104,39936,0,0.42935085
47616,39936,0,0.49588022
48128,39936,1,0.66263276
48640,39936,1,0.64893925
49152,39936,1,0.6993828
49664,39936,1,0.58154076
50176,39936,1,0.6192842
50688,39936,1,0.5433328
51200,39936,1,0.6351093
51712,39936,1,0.7246024
52224,39936,1,0.6720627
52736,39936,1,0.6788062
53248,39936,1,0.6522968
53760,39936,1,0.63928574
54272,39936,1,0.61582816
54784,39936,1,0.6234915
55296,39936,1,0.6654649
55808,39936,1,0.68442225
56320,39936,1,0.704211
56832,39936,1,0.72203726
57344,39936,1,0.6837363
57856,39936,1,0.6931355
58368,39936,1,0.5340961
58880,39936,1,0.5882544
59392,39936,1,0.5982095
59904,39936,1,0.6687721
60416,39936,1,0.7030145
60928,39936,1,0.7080612
61440,39936,1,0.7614498
61952,39936,1,0.64718527
62464,39936,1,0.6376515
62976,39936,1,0.6401861
63488,39936,1,0.6683393
64000,39936,1,0.5890221
64512,39936,1,0.68151486
65024,39936,1,0.60117656
65536,39936,1,0.71012604
66048,39936,1,0.7564475
66560,39936,1,0.74562997
67072,39936,1,0.7253083
67584,39936,1,0.72149795
68096,39936,1,0.62883484
68608,39936,1,0.6974029
69120,39936,1,0.6064984
69632,39936,0,0.4806158
70144,39936,1,0.59204763
70656,39936,1,0.5229255
71168,39936,1,0.50963473
71680,39936,1,0.53285056
72192,39936,0,0.43284237
72704,39936,1,0.5932411
73216,39936,1,0.5971088
73728,39936,1,0.6196871
74240,39936,0,0.46698803
74752,39936,0,0.49693877
75264,39936,1,0.5717367
75776,39936,1,0.6748545
76288,39936,1,0.7001265
76800,39936,1,0.6459858
77312,39936,1,0.64349735
77824,39936,0,0.4753313
78336,39936,0,0.4648712
78848,39936,0,0.41753864
79360,39936,0,0.29599246
79872,39936,0,0.29153523
81408,39936,0,0.2671691
81920,39936,0,0.34990752
82432,39936,0,0.21833585
82944,39936,0,0.1869842
83456,39936,0,0.2412435
83968,39936,0,0.20661378
84480,39936,0,0.274157
84992,39936,0,0.39945284
85504,39936,0,0.28472516
86016,39936,1,0.5332911
86528,39936,0,0.4989777
87040,39936,0,0.46328583
87552,39936,0,0.47530088
88064,39936,0,0.23152734
88576,39936,0,0.1592174
89088,39936,0,0.18097353
89600,39936,0,0.29752097
90112,39936,0,0.15215819
90624,39936,0,0.20951012
91136,39936,0,0.16013464
92160,39936,0,0.15804437
92672,39936,0,0.15450352
93184,39936,0,0.23863891
93696,39936,0,0.12956786
94208,39936,0,0.13863662
94720,39936,0,0.16755892
95232,39936,0,0.17935082
95744,39936,0,0.21391039
96256,39936,0,0.18465722
96768,39936,0,0.19644053
97280,39936,0,0.1668111
97792,39936,0,0.1416966
98304,39936,0,0.11951086
98816,39936,0,0.25434685
99328,39936,0,0.17895591
99840,39936,0,0.11138611
100352,39936,0,0.1908371
100864,39936,0,0.17182414
101376,39936,0,0.3846232
101888,39936,0,0.31352484
102400,39936,0,0.1989965
102912,39936,0,0.23731071
103424,39936,0,0.17455095
103936,39936,0,0.28846887
104448,39936,0,0.14854056
104960,39936,0,0.19110115
105472,39936,0,0.14934519
105984,39936,0,0.15539865
106496,39936,0,0.13892843
107008,39936,0,0.12576161
4096,40448,0,0.15810935
4608,40448,0,0.24427286
5120,40448,0,0.17971045
5632,40448,0,0.22151907
6144,40448,0,0.13881163
6656,40448,0,0.28175133
7168,40448,0,0.25837275
7680,40448,0,0.31573597
8192,40448,0,0.22384329
8704,40448,0,0.19961987
9216,40448,0,0.1919328
9728,40448,0,0.16674323
10240,40448,0,0.13488983
10752,40448,0,0.16013464
11264,40448,0,0.21288587
11776,40448,0,0.16398025
12288,40448,0,0.1504652
12800,40448,0,0.25680867
13312,40448,0,0.20254175
13824,40448,0,0.32411504
14336,40448,0,0.18242551
14848,40448,0,0.17071529
15360,40448,0,0.30748796
15872,40448,0,0.28509822
16384,40448,0,0.3683773
16896,40448,0,0.19027226
17408,40448,0,0.16674323
17920,40448,0,0.1775255
18432,40448,0,0.13817081
18944,40448,0,0.25349125
19456,40448,0,0.21166116
19968,40448,0,0.32311305
20480,40448,0,0.38028416
20992,40448,0,0.37727895
21504,40448,0,0.26469085
22016,40448,0,0.2351084
22528,40448,0,0.26927757
23040,40448,0,0.2733561
23552,40448,0,0.28517285
24064,40448,0,0.4012515
24576,40448,0,0.36418375
25088,40448,0,0.3332862
25600,40448,0,0.23100649
26112,40448,0,0.2907794
26624,40448,0,0.27062476
27136,40448,0,0.3628581
27648,40448,0,0.35822675
28160,40448,0,0.40328774
28672,40448,0,0.32501155
29184,40448,0,0.36649767
29696,40448,0,0.32010356
30208,40448,0,0.40762815
30720,40448,0,0.3680365
31232,40448,0,0.3575535
31744,40448,0,0.3765658
32256,40448,0,0.37051004
32768,40448,0,0.34543642
33280,40448,0,0.24644265
33792,40448,0,0.4118499
34304,40448,0,0.21239536
34816,40448,0,0.43285924
35328,40448,0,0.34119824
35840,40448,0,0.4703413
36352,40448,1,0.7051256
36864,40448,1,0.692226
37376,40448,1,0.61138195
37888,40448,1,0.64829934
38400,40448,1,0.642124
38912,40448,1,0.6369178
39424,40448,1,0.5999247
39936,40448,1,0.5597187
40448,40448,1,0.5316463
40960,40448,1,0.60348284
41472,40448,1,0.66421366
41984,40448,1,0.5332455
42496,40448,1,0.58800596
43008,40448,1,0.5945218
43520,40448,1,0.5779421
44032,40448,1,0.68978906
44544,40448,1,0.6860021
45056,40448,1,0.59384483
45568,40448,1,0.6509112
46080,40448,0,0.4301025
46592,40448,0,0.34308034
47104,40448,0,0.4001559
47616,40448,0,0.3905848
48128,40448,1,0.528868
48640,40448,1,0.68098474
49152,40448,1,0.6252379
49664,40448,1,0.680799
50176,40448,1,0.6319067
50688,40448,1,0.5840043
51200,40448,1,0.60920453
51712,40448,1,0.65767586
52224,40448,1,0.65951484
52736,40448,1,0.69029814
53248,40448,1,0.7366848
53760,40448,1,0.71183175
54272,40448,1,0.64015794
54784,40448,1,0.6151168
55296,40448,1,0.5725659
55808,40448,1,0.684923
56320,40448,1,0.7085656
56832,40448,1,0.7265226
57344,40448,1,0.7123823
57856,40448,1,0.677554
58368,40448,1,0.6875513
58880,40448,1,0.53003883
59392,40448,1,0.6305996
59904,40448,1,0.62903434
60416,40448,1,0.56261206
60928,40448,1,0.66385967
61440,40448,1,0.69856083
61952,40448,1,0.6683393
62464,40448,1,0.54326177
62976,40448,1,0.6069244
63488,40448,1,0.57320064
64000,40448,1,0.7032948
64512,40448,1,0.6353356
65024,40448,1,0.6062362
65536,40448,1,0.59337366
66048,40448,1,0.60932076
66560,40448,1,0.6313102
67072,40448,1,0.60876846
67584,40448,1,0.6414224
68096,40448,1,0.6655736
68608,40448,1,0.607896
69120,40448,1,0.59546316
69632,40448,1,0.62563825
70144,40448,1,0.62010413
70656,40448,1,0.59060216
71168,40448,1,0.54278755
71680,40448,1,0.55362594
72192,40448,1,0.65576327
72704,40448,1,0.5801737
73216,40448,1,0.56687856
73728,40448,1,0.5503053
74240,40448,0,0.44457984
74752,40448,1,0.64880025
75264,40448,1,0.70349854
75776,40448,1,0.66855574
76288,40448,1,0.7236025
76800,40448,1,0.7001265
77312,40448,1,0.5614252
77824,40448,1,0.5374359
78336,40448,0,0.34303907
78848,40448,0,0.36616465
79360,40448,0,0.3741759
79872,40448,0,0.28358296
80896,40448,0,0.34875602
81408,40448,0,0.2948237
81920,40448,0,0.23204899
82432,40448,0,0.17589168
82944,40448,0,0.22789866
83456,40448,0,0.24775985
83968,40448,0,0.31558764
84480,40448,0,0.31223893
84992,40448,0,0.36675274
85504,40448,1,0.56001204
86016,40448,0,0.48447156
86528,40448,1,0.60792506
87040,40448,1,0.68172675
87552,40448,1,0.62748235
88064,40448,0,0.44819984
88576,40448,0,0.37023517
89088,40448,0,0.25776508
89600,40448,0,0.2748377
90112,40448,0,0.30331892
90624,40448,0,0.30079696
91136,40448,0,0.18264411
91648,40448,0,0.31271097
92160,40448,0,0.2026798
92672,40448,0,0.2693256
93184,40448,0,0.2111727
93696,40448,0,0.2032327
94208,40448,0,0.17217186
94720,40448,0,0.14051306
95232,40448,0,0.14529718
95744,40448,0,0.19981498
96256,40448,0,0.15571934
96768,40448,0,0.1621809
97280,40448,0,0.18754154
97792,40448,0,0.17064616
98304,40448,0,0.15823938
98816,40448,0,0.20149878
99328,40448,0,0.10185715
99840,40448,0,0.20657375
100352,40448,0,0.24059613
100864,40448,0,0.2693256
101376,40448,0,0.29274693
101888,40448,0,0.18963361
102400,40448,0,0.1710958
102912,40448,0,0.13933781
103424,40448,0,0.21084754
103936,40448,0,0.21754523
104448,40448,0,0.10221506
104960,40448,0,0.13454832
105472,40448,0,0.14193429
105984,40448,0,0.1550145
106496,40448,0,0.15084007
107008,40448,0,0.25437003
4096,40960,0,0.109658085
4608,40960,0,0.24229524
5120,40960,0,0.28032076
5632,40960,0,0.15636237
6144,40960,0,0.20157737
6656,40960,0,0.45544082
7168,40960,0,0.256832
7680,40960,0,0.21891974
8192,40960,0,0.28741768
8704,40960,0,0.1670148
9216,40960,0,0.17412922
9728,40960,0,0.20561504
10752,40960,0,0.20442128
11264,40960,0,0.19787037
11776,40960,0,0.2584195
12288,40960,0,0.20946969
12800,40960,0,0.22384329
13312,40960,0,0.27923846
13824,40960,0,0.1715464
14336,40960,0,0.2694217
14848,40960,0,0.24072996
15360,40960,0,0.35978934
15872,40960,0,0.28061637
16384,40960,0,0.1584346
16896,40960,0,0.21395142
17408,40960,0,0.27598262
17920,40960,0,0.20497774
18432,40960,0,0.2224889
18944,40960,0,0.1844735
19456,40960,0,0.19821934
19968,40960,0,0.348562
20480,40960,0,0.24999616
20992,40960,0,0.38828453
21504,40960,0,0.28681803
22016,40960,0,0.18824935
22528,40960,0,0.15791444
23040,40960,0,0.26038945
23552,40960,0,0.36186913
24064,40960,0,0.33671263
24576,40960,0,0.291737
25088,40960,0,0.2907291
25600,40960,0,0.2726051
26112,40960,0,0.3020307
26624,40960,0,0.39959198
27136,40960,0,0.38120517
27648,40960,0,0.29522994
28160,40960,0,0.2667391
28672,40960,0,0.3161053
29184,40960,0,0.20169526
29696,40960,0,0.26545182
30208,40960,0,0.3555511
30720,40960,0,0.3986844
31232,40960,0,0.431165
31744,40960,0,0.39458
32256,40960,0,0.46262476
32768,40960,0,0.32060856
33280,40960,0,0.28066567
33792,40960,0,0.3689029
34304,40960,1,0.5409542
34816,40960,0,0.43750808
35328,40960,0,0.3635904
35840,40960,1,0.524779
36352,40960,1,0.6790723
36864,40960,1,0.5681463
37376,40960,1,0.5873811
37888,40960,1,0.5875882
38400,40960,1,0.64069206
38912,40960,1,0.50471485
39424,40960,0,0.44951347
39936,40960,0,0.467347
40448,40960,1,0.5187595
40960,40960,1,0.54995793
41472,40960,1,0.649846
41984,40960,1,0.6127696
42496,40960,1,0.6188668
43008,40960,1,0.58323306
43520,40960,1,0.6063173
44032,40960,1,0.7364243
44544,40960,1,0.6989463
45056,40960,1,0.65712595
45568,40960,1,0.68875635
46080,40960,1,0.5305862
46592,40960,0,0.4812405
47104,40960,0,0.4082141
47616,40960,0,0.349283
48128,40960,0,0.45319003
48640,40960,1,0.65127176
49152,40960,1,0.62125736
49664,40960,1,0.6138154
50176,40960,1,0.6714975
50688,40960,1,0.6403829
51200,40960,1,0.6141843
51712,40960,1,0.62909126
52224,40960,1,0.6713628
52736,40960,1,0.6859231
53248,40960,1,0.6749617
53760,40960,1,0.6611849
54272,40960,1,0.69396573
54784,40960,1,0.6017106
55296,40960,1,0.6963198
55808,40960,1,0.71564764
56320,40960,1,0.6758181
56832,40960,1,0.75405574
57344,40960,1,0.76149416
57856,40960,1,0.7246755
58368,40960,1,0.69555783
58880,40960,1,0.6837627
59392,40960,1,0.6659539
59904,40960,1,0.6635599
60416,40960,1,0.54342085
60928,40960,1,0.6902721
61440,40960,1,0.5935504
61952,40960,1,0.50068665
62464,40960,1,0.58508635
62976,40960,1,0.62763745
63488,40960,1,0.55579686
64000,40960,1,0.754915
64512,40960,1,0.72233117
65024,40960,1,0.67362124
65536,40960,1,0.56423354
66048,40960,1,0.58093166
66560,40960,1,0.607343
67072,40960,1,0.7292306
67584,40960,1,0.7154737
68096,40960,1,0.62963223
68608,40960,1,0.5860639
69120,40960,1,0.6045448
69632,40960,1,0.51955557
70144,40960,0,0.4837208
70656,40960,1,0.5391652
71168,40960,1,0.53582716
71680,40960,0,0.4732312
72192,40960,1,0.65246284
72704,40960,1,0.5376483
73216,40960,1,0.549837
73728,40960,1,0.50564545
74240,40960,0,0.4518102
74752,40960,1,0.63307005
75264,40960,1,0.6808786
75776,40960,1,0.6717398
76288,40960,1,0.7215961
76800,40960,1,0.6453714
77312,40960,1,0.5414638
77824,40960,1,0.5856641
78336,40960,0,0.4289733
78848,40960,0,0.30406752
79360,40960,0,0.26978225
79872,40960,0,0.29971972
80896,40960,0,0.26450083
81408,40960,0,0.25229195
81920,40960,0,0.38224593
82432,40960,0,0.3168711
82944,40960,0,0.25312182
83456,40960,0,0.38149494
83968,40960,0,0.44279465
84480,40960,0,0.45862147
84992,40960,0,0.4785136
85504,40960,1,0.5512869
86016,40960,1,0.64732456
86528,40960,1,0.662196
87040,40960,0,0.48277774
87552,40960,1,0.7135813
88064,40960,1,0.54639024
88576,40960,0,0.3725837
89088,40960,0,0.32927713
89600,40960,0,0.30735803
90112,40960,0,0.2426989
91136,40960,0,0.2193375
91648,40960,0,0.2500877
92160,40960,0,0.14010078
92672,40960,0,0.17203271
93184,40960,0,0.14584377
93696,40960,0,0.15399393
94208,40960,0,0.1850619
94720,40960,0,0.18761595
95232,40960,0,0.21272224
95744,40960,0,0.20745546
96256,40960,0,0.19314738
96768,40960,0,0.1115796
97280,40960,0,0.18213442
97792,40960,0,0.14535783
98304,40960,0,0.18162581
98816,40960,0,0.111724876
99328,40960,0,0.15310547
99840,40960,0,0.14854056
100352,40960,0,0.23183154
100864,40960,0,0.22456521
101376,40960,0,0.267456
101888,40960,0,0.12320729
102400,40960,0,0.12511882
102912,40960,0,0.17123434
103424,40960,0,0.16377953
103936,40960,0,0.15134111
104448,40960,0,0.09401019
104960,40960,0,0.18875352
105472,40960,0,0.15109043
105984,40960,0,0.1384618
106496,40960,0,0.10434035
107008,40960,0,0.14199378
4096,41472,0,0.16687897
4608,41472,0,0.2222778
5120,41472,0,0.20641372
5632,41472,0,0.16411416
6144,41472,0,0.23405632
6656,41472,0,0.2855712
7168,41472,0,0.24234009
7680,41472,0,0.27101046
8192,41472,0,0.24935582
8704,41472,0,0.17888416
9216,41472,0,0.17398883
9728,41472,0,0.16211455
10240,41472,0,0.2641685
10752,41472,0,0.17224145
11264,41472,0,0.1666754
11776,41472,0,0.15902139
12288,41472,0,0.2906284
12800,41472,0,0.19547886
13312,41472,0,0.304662
13824,41472,0,0.23868327
14336,41472,0,0.29900283
14848,41472,0,0.25455528
15360,41472,0,0.30886734
15872,41472,0,0.2833598
16384,41472,0,0.16599831
16896,41472,0,0.22004901
17408,41472,0,0.19326153
17920,41472,0,0.27270195
18432,41472,0,0.24671479
18944,41472,0,0.24166831
19456,41472,0,0.2844766
19968,41472,0,0.23178807
20480,41472,0,0.33093053
20992,41472,0,0.3449053
21504,41472,0,0.3375856
22016,41472,0,0.1501534
22528,41472,0,0.28125754
23040,41472,0,0.21971397
23552,41472,0,0.1579794
24064,41472,0,0.26243994
24576,41472,0,0.26702574
25088,41472,0,0.32487765
25600,41472,0,0.33988237
26112,41472,0,0.34562966
26624,41472,0,0.23340045
27136,41472,0,0.4129148
27648,41472,0,0.38908216
28160,41472,0,0.34221426
28672,41472,0,0.46746066
29184,41472,0,0.4533753
29696,41472,0,0.33266258
30208,41472,1,0.512014
30720,41472,0,0.3964186
31232,41472,0,0.40497798
31744,41472,1,0.50545484
32256,41472,0,0.46784836
32768,41472,0,0.21060391
33280,41472,0,0.35482422
33792,41472,0,0.48354933
34304,41472,0,0.41486183
34816,41472,1,0.55730987
35328,41472,0,0.40968385
35840,41472,0,0.4075986
36352,41472,0,0.4690034
36864,41472,0,0.45801535
37376,41472,1,0.5805304
37888,41472,1,0.5227504
38400,41472,1,0.53585756
38912,41472,0,0.3795796
39424,41472,1,0.5151016
39936,41472,1,0.5518152
40448,41472,0,0.49960327
40960,41472,1,0.5771081
41472,41472,1,0.6150138
41984,41472,1,0.7662062
42496,41472,1,0.7181746
43008,41472,1,0.56534374
43520,41472,1,0.6198093
44032,41472,1,0.6617999
44544,41472,1,0.6623052
45056,41472,1,0.6917577
45568,41472,1,0.6322473
46080,41472,1,0.7426084
46592,41472,1,0.51330256
47104,41472,1,0.52262855
47616,41472,0,0.4006944
48128,41472,1,0.5343544
48640,41472,1,0.64718527
49152,41472,1,0.71646667
49664,41472,1,0.6685828
50176,41472,1,0.70058763
50688,41472,1,0.5954044
51200,41472,1,0.64877236
51712,41472,1,0.69755745
52224,41472,1,0.6614857
52736,41472,1,0.6665782
53248,41472,1,0.69378424
53760,41472,1,0.70565826
54272,41472,1,0.6994854
54784,41472,1,0.6711743
55296,41472,1,0.67939144
55808,41472,1,0.64229226
56320,41472,1,0.6547154
56832,41472,1,0.69866365
57344,41472,1,0.73921067
57856,41472,1,0.799129
58368,41472,1,0.7828701
58880,41472,1,0.67458665
59392,41472,1,0.6553429
59904,41472,1,0.6734602
60416,41472,1,0.6099018
60928,41472,1,0.5958747
61440,41472,1,0.6276945
61952,41472,1,0.5955514
62464,41472,1,0.5689099
62976,41472,1,0.6451199
63488,41472,1,0.6239212
64000,41472,0,0.49268392
64512,41472,1,0.54955
65024,41472,1,0.68082553
65536,41472,1,0.5793707
66048,41472,1,0.6729499
66560,41472,1,0.6521584
67072,41472,1,0.6346565
67584,41472,1,0.58766216
68096,41472,0,0.4877039
68608,41472,0,0.35958898
69120,41472,0,0.43810895
69632,41472,1,0.5959041
70144,41472,1,0.5663933
70656,41472,0,0.49446127
71168,41472,0,0.41347715
71680,41472,0,0.39274436
72192,41472,1,0.58673006
72704,41472,1,0.6096694
73216,41472,1,0.5894801
73728,41472,1,0.609437
74240,41472,1,0.5891791
74752,41472,1,0.599617
75264,41472,1,0.6751224
75776,41472,1,0.6830496
76288,41472,1,0.6069936
76800,41472,1,0.509772
77312,41472,1,0.5115031
77824,41472,0,0.45144743
78336,41472,0,0.31791577
78848,41472,0,0.3560827
79360,41472,0,0.26288915
79872,41472,0,0.3060083
80384,41472,0,0.2760558
80896,41472,0,0.319599
81408,41472,0,0.34792474
81920,41472,0,0.27732617
82432,41472,0,0.3429153
82944,41472,0,0.44290757
83456,41472,0,0.4234282
83968,41472,0,0.49853513
84480,41472,0,0.46700513
84992,41472,0,0.45131898
85504,41472,1,0.59917
86016,41472,1,0.5826395
86528,41472,1,0.6095169
87040,41472,1,0.6073139
87552,41472,1,0.5635314
88064,41472,1,0.56364816
88576,41472,0,0.49835202
89088,41472,0,0.22841457
89600,41472,0,0.33133605
90112,41472,0,0.16257936
90624,41472,0,0.2770816
91136,41472,0,0.2303133
91648,41472,0,0.17667161
92160,41472,0,0.21280403
92672,41472,0,0.24871662
93184,41472,0,0.17652959
93696,41472,0,0.18010665
94208,41472,0,0.1504028
94720,41472,0,0.14420912
95232,41472,0,0.18705843
95744,41472,0,0.25446266
96256,41472,0,0.17953056
96768,41472,0,0.11037522
97280,41472,0,0.1670148
97792,41472,0,0.108377546
98304,41472,0,0.12474517
98816,41472,0,0.22013283
99328,41472,0,0.11061518
99840,41472,0,0.14535783
100352,41472,0,0.14602636
100864,41472,0,0.19868535
101376,41472,0,0.14706452
101888,41472,0,0.11367795
102400,41472,0,0.1526628
102912,41472,0,0.12442563
103424,41472,0,0.095181115
103936,41472,0,0.10397586
104448,41472,0,0.14990434
104960,41472,0,0.10150034
105472,41472,0,0.13591877
105984,41472,0,0.119459495
106496,41472,0,0.0848333
4096,41984,0,0.2580454
4608,41984,0,0.20665379
5120,41984,0,0.2719762
5632,41984,0,0.14786252
6144,41984,0,0.16317858
6656,41984,0,0.3209277
7168,41984,0,0.3736187
7680,41984,0,0.19049804
8192,41984,0,0.26100117
8704,41984,0,0.12716407
9216,41984,0,0.20657375
9728,41984,0,0.18624303
10240,41984,0,0.22669801
10752,41984,0,0.2255019
11264,41984,0,0.16424817
11776,41984,0,0.23775287
12288,41984,0,0.25187767
12800,41984,0,0.1746213
13312,41984,0,0.23524013
13824,41984,0,0.20299561
14336,41984,0,0.23231015
14848,41984,0,0.2229538
15360,41984,0,0.28972325
15872,41984,0,0.21370518
16384,41984,0,0.25996652
16896,41984,0,0.24229524
17408,41984,0,0.1989965
17920,41984,0,0.15272598
18432,41984,0,0.33106568
18944,41984,0,0.20189188
19456,41984,0,0.12673113
19968,41984,0,0.18832397
20480,41984,0,0.12776141
20992,41984,0,0.24265401
21504,41984,0,0.1779537
22016,41984,0,0.26922956
22528,41984,0,0.160069
23040,41984,0,0.28070262
23552,41984,0,0.3147215
24064,41984,0,0.34166488
24576,41984,0,0.3600108
25088,41984,0,0.25926262
25600,41984,0,0.26464334
26112,41984,0,0.29315147
26624,41984,0,0.1668111
27136,41984,0,0.24382246
27648,41984,0,0.41037223
28160,41984,0,0.37899047
28672,41984,1,0.5576797
29184,41984,1,0.5692541
29696,41984,0,0.48614857
30208,41984,0,0.44209027
30720,41984,0,0.43802634
31232,41984,0,0.3891112
31744,41984,0,0.44127795
32256,41984,0,0.366023
32768,41984,0,0.355663
33280,41984,0,0.3767521
33792,41984,0,0.29103127
34304,41984,1,0.50895596
34816,41984,1,0.5055845
35328,41984,0,0.34007415
35840,41984,0,0.37788498
36352,41984,0,0.46021307
36864,41984,0,0.4497098
37376,41984,0,0.44749802
37888,41984,1,0.5545609
38400,41984,1,0.5057675
38912,41984,0,0.41641095
39424,41984,1,0.64430904
39936,41984,1,0.5148348
40448,41984,1,0.57547617
40960,41984,1,0.6092554
41472,41984,1,0.5621765
41984,41984,1,0.6693127
42496,41984,1,0.65132016
43008,41984,1,0.536827
43520,41984,1,0.6697465
44032,41984,1,0.59649557
44544,41984,1,0.6461951
45056,41984,1,0.66686296
45568,41984,1,0.6178874
46080,41984,1,0.723749
46592,41984,1,0.6396235
47104,41984,0,0.49522415
47616,41984,1,0.541424
48128,41984,1,0.5075296
48640,41984,1,0.63869447
49152,41984,1,0.6930576
49664,41984,1,0.6213399
50176,41984,1,0.57343954
50688,41984,1,0.59204763
51200,41984,1,0.6151312
51712,41984,1,0.61201984
52224,41984,1,0.62457985
52736,41984,1,0.6569059
53248,41984,1,0.68789214
53760,41984,1,0.7041856
54272,41984,1,0.64467263
54784,41984,1,0.6302868
55296,41984,1,0.68389463
55808,41984,1,0.6210742
56320,41984,1,0.6535416
56832,41984,1,0.64553905
57344,41984,1,0.62013286
57856,41984,1,0.6384409
58368,41984,1,0.8095396
58880,41984,1,0.72056496
59392,41984,1,0.6092312
59904,41984,1,0.6580056
60416,41984,1,0.6766733
60928,41984,1,0.6585273
61440,41984,1,0.6178586
61952,41984,1,0.611614
62464,41984,1,0.5319921
62976,41984,1,0.61559355
63488,41984,1,0.59478664
64000,41984,0,0.46298897
64512,41984,1,0.607605
65024,41984,1,0.76537424
65536,41984,1,0.6582253
66048,41984,1,0.66856927
66560,41984,1,0.50392145
67072,41984,0,0.40745497
67584,41984,0,0.47763032
68096,41984,1,0.57853746
68608,41984,1,0.5644211
69120,41984,1,0.5889778
69632,41984,1,0.6487445
70144,41984,1,0.60609055
70656,41984,1,0.5666631
71168,41984,1,0.63746107
71680,41984,1,0.51063377
72192,41984,1,0.5355501
72704,41984,1,0.5528415
73216,41984,1,0.6665782
73728,41984,1,0.74516666
74240,41984,1,0.5440596
74752,41984,1,0.5273165
75264,41984,0,0.43411642
75776,41984,0,0.48168617
76288,41984,0,0.4837475
76800,41984,1,0.5140801
77312,41984,0,0.4426892
77824,41984,1,0.50585914
78336,41984,0,0.47359636
78848,41984,0,0.3515058
79360,41984,0,0.24953866
79872,41984,0,0.2998735
80384,41984,0,0.44872823
80896,41984,0,0.36967054
81408,41984,1,0.53731453
81920,41984,0,0.43323946
82432,41984,0,0.49890137
82944,41984,0,0.49221864
83456,41984,1,0.5703014
83968,41984,1,0.51539123
84480,41984,1,0.53758764
84992,41984,1,0.52670795
85504,41984,1,0.66524744
86016,41984,1,0.6780339
86528,41984,1,0.701943
87040,41984,0,0.48620954
87552,41984,0,0.46107745
88064,41984,1,0.6663136
88576,41984,1,0.5853975
89088,41984,0,0.31526145
89600,41984,0,0.14566138
90112,41984,0,0.24072996
90624,41984,0,0.26831785
91648,41984,0,0.26062462
92160,41984,0,0.26034245
92672,41984,0,0.19856879
93184,41984,0,0.177027
93696,41984,0,0.25539008
94208,41984,0,0.13741666
94720,41984,0,0.20256145
95232,41984,0,0.224013
95744,41984,0,0.24757788
96256,41984,0,0.25879404
96768,41984,0,0.1186912
97280,41984,0,0.16817278
97792,41984,0,0.16793385
98304,41984,0,0.10456872
98816,41984,0,0.2301835
99328,41984,0,0.12603028
99840,41984,0,0.1111447
100352,41984,0,0.1504652
100864,41984,0,0.18104592
101376,41984,0,0.13178657
101888,41984,0,0.110855594
102400,41984,0,0.14817041
102912,41984,0,0.30713716
103424,41984,0,0.20022516
103936,41984,0,0.10922977
104448,41984,0,0.12378869
104960,41984,0,0.1133831
105472,41984,0,0.13100637
105984,41984,0,0.13167487
106496,41984,0,0.1292378
4096,42496,0,0.1550145
4608,42496,0,0.17497346
5120,42496,0,0.18126321
5632,42496,0,0.274157
6144,42496,0,0.24113183
6656,42496,0,0.3431766
7168,42496,0,0.22644132
7680,42496,0,0.15597628
8192,42496,0,0.22936255
8704,42496,0,0.2243952
9216,42496,0,0.15863001
9728,42496,0,0.19216008
10240,42496,0,0.18300885
10752,42496,0,0.18271701
11264,42496,0,0.1364357
11776,42496,0,0.2887947
12288,42496,0,0.21157968
12800,42496,0,0.1728689
13312,42496,0,0.23292027
13824,42496,0,0.2344943
14336,42496,0,0.3011565
